m,n_team,k,rule,seed,ok,runtime
7,2,3,borda,47,True,0.00034900009632110596
7,2,3,borda,48,True,0.00019369996152818203
7,2,3,borda,49,False,0.0001243001315742731
7,2,4,plurality,0,True,0.00018749991431832314
7,2,4,plurality,1,False,0.00011749984696507454
7,2,4,plurality,2,True,0.00019910000264644623
7,2,4,plurality,3,False,6.860005669295788e-05
7,2,4,plurality,4,False,8.030002936720848e-05
7,2,4,plurality,5,False,0.00010739988647401333
7,2,4,plurality,6,True,0.00034190015867352486
7,2,4,plurality,7,False,0.00011199992150068283
7,2,4,plurality,8,True,0.00021190010011196136
7,2,4,plurality,9,True,0.00028779986314475536
7,2,4,plurality,10,False,0.00012440001592040062
7,2,4,plurality,11,False,7.24999699741602e-05
7,2,4,plurality,12,True,0.0002530000638216734
7,2,4,plurality,13,False,0.00011359993368387222
7,2,4,plurality,14,False,0.00046989996917545795
7,2,4,plurality,15,True,0.00019470020197331905
7,2,4,plurality,16,False,7.609999738633633e-05
7,2,4,plurality,17,False,8.430005982518196e-05
7,2,4,plurality,18,True,0.0003089001402258873
7,2,4,plurality,19,True,0.00019440008327364922
7,2,4,plurality,20,True,0.00017570005729794502
7,2,4,plurality,21,False,0.00012039998546242714
7,2,4,plurality,22,True,0.00023690005764365196
7,2,4,plurality,23,False,0.00012700003571808338
7,2,4,plurality,24,False,8.09000339359045e-05
7,2,4,plurality,25,False,9.009987115859985e-05
7,2,4,plurality,26,True,0.0002445999998599291
7,2,4,plurality,27,False,0.00012019998393952847
7,2,4,plurality,28,True,0.00019080005586147308
7,2,4,plurality,29,True,0.00022559985518455505
7,2,4,plurality,30,False,8.970010094344616e-05
7,2,4,plurality,31,False,0.00011150003410875797
7,2,4,plurality,32,False,6.639980711042881e-05
7,2,4,plurality,33,True,0.0003222001250833273
7,2,4,plurality,34,True,0.0004328000359237194
7,2,4,plurality,35,False,7.220008410513401e-05
7,2,4,plurality,36,False,7.329997606575489e-05
7,2,4,plurality,37,False,0.00016689999029040337
7,2,4,plurality,38,False,8.899997919797897e-05
7,2,4,plurality,39,False,7.159984670579433e-05
7,2,4,plurality,40,True,0.000206399941816926
7,2,4,plurality,41,False,6.969994865357876e-05
7,2,4,plurality,42,False,9.709992446005344e-05
7,2,4,plurality,43,False,7.890001870691776e-05
7,2,4,plurality,44,True,0.00017779995687305927
7,2,4,plurality,45,True,0.00020830007269978523
7,2,4,plurality,46,True,0.0001688001211732626
7,2,4,plurality,47,True,0.00021489989012479782
7,2,4,plurality,48,True,0.000300500076264143
7,2,4,plurality,49,False,6.389990448951721e-05
7,2,4,2-approval,0,True,0.00019160006195306778
7,2,4,2-approval,1,False,0.00012119999155402184
7,2,4,2-approval,2,True,0.0002014001365751028
7,2,4,2-approval,3,False,7.029995322227478e-05
7,2,4,2-approval,4,False,6.7500164732337e-05
7,2,4,2-approval,5,False,6.510014645755291e-05
7,2,4,2-approval,6,True,0.00034600007347762585
7,2,4,2-approval,7,False,0.0001289001666009426
7,2,4,2-approval,8,True,0.00021309987641870975
7,2,4,2-approval,9,True,0.00020040012896060944
7,2,4,2-approval,10,False,0.00011890009045600891
7,2,4,2-approval,11,False,7.180008105933666e-05
7,2,4,2-approval,12,True,0.00020579993724822998
7,2,4,2-approval,13,False,0.00013749999925494194
7,2,4,2-approval,14,True,0.00035990006290376186
7,2,4,2-approval,15,True,0.0003815998788923025
7,2,4,2-approval,16,False,0.00010549998842179775
7,2,4,2-approval,17,False,8.370005525648594e-05
7,2,4,2-approval,18,True,0.00020979996770620346
7,2,4,2-approval,19,True,0.00020619994029402733
7,2,4,2-approval,20,True,0.00019369996152818203
7,2,4,2-approval,21,False,6.430014036595821e-05
7,2,4,2-approval,22,True,0.0002617000136524439
7,2,4,2-approval,23,False,8.359993807971478e-05
7,2,4,2-approval,24,False,0.0001316999550908804
7,2,4,2-approval,25,False,0.0001550000160932541
7,2,4,2-approval,26,True,0.0002815001644194126
7,2,4,2-approval,27,False,0.00010569998994469643
7,2,4,2-approval,28,True,0.00019689998589456081
7,2,4,2-approval,29,True,0.0002622001338750124
7,2,4,2-approval,30,False,6.600003689527512e-05
7,2,4,2-approval,31,False,7.00000673532486e-05
7,2,4,2-approval,32,False,7.309997454285622e-05
7,2,4,2-approval,33,True,0.00023440015502274036
7,2,4,2-approval,34,True,0.0005174998659640551
7,2,4,2-approval,35,False,8.379993960261345e-05
7,2,4,2-approval,36,False,7.700012065470219e-05
7,2,4,2-approval,37,False,7.859990000724792e-05
7,2,4,2-approval,38,False,9.780004620552063e-05
7,2,4,2-approval,39,False,9.680003859102726e-05
7,2,4,2-approval,40,True,0.0002001000102609396
7,2,4,2-approval,41,False,9.689992293715477e-05
7,2,4,2-approval,42,False,0.00013069994747638702
7,2,4,2-approval,43,False,0.00010309997014701366
7,2,4,2-approval,44,True,0.00020409980788826942
7,2,4,2-approval,45,True,0.00019499985501170158
7,2,4,2-approval,46,True,0.00020699994638562202
7,2,4,2-approval,47,True,0.00020999996922910213
7,2,4,2-approval,48,True,0.00017520016990602016
7,2,4,2-approval,49,False,9.869993664324284e-05
7,2,4,veto,0,True,0.0002397999633103609
7,2,4,veto,1,False,7.550022564828396e-05
7,2,4,veto,2,False,0.0005419999361038208
7,2,4,veto,3,False,7.529999129474163e-05
7,2,4,veto,4,False,0.00015740003436803818
7,2,4,veto,5,False,7.560010999441147e-05
7,2,4,veto,6,True,0.0003645999822765589
7,2,4,veto,7,False,0.00010050018317997456
7,2,4,veto,8,True,0.0003105001524090767
7,2,4,veto,9,True,0.000394199974834919
7,2,4,veto,10,False,8.939998224377632e-05
7,2,4,veto,11,False,0.00015740003436803818
7,2,4,veto,12,True,0.0001925998367369175
7,2,4,veto,13,False,7.219985127449036e-05
7,2,4,veto,14,True,0.000803499948233366
7,2,4,veto,15,True,0.0002079999540001154
7,2,4,veto,16,False,8.130003698170185e-05
7,2,4,veto,17,False,6.939982995390892e-05
7,2,4,veto,18,True,0.00020859995856881142
7,2,4,veto,19,True,0.00020789983682334423
7,2,4,veto,20,True,0.00040760007686913013
7,2,4,veto,21,False,7.369997911155224e-05
7,2,4,veto,22,True,0.0003814001102000475
7,2,4,veto,23,False,0.00010020006448030472
7,2,4,veto,24,False,0.00012569990940392017
7,2,4,veto,25,False,6.880005821585655e-05
7,2,4,veto,26,True,0.00023030000738799572
7,2,4,veto,27,False,7.219985127449036e-05
7,2,4,veto,28,True,0.00040360004641115665
7,2,4,veto,29,True,0.0005099999252706766
7,2,4,veto,30,False,7.910002022981644e-05
7,2,4,veto,31,False,8.070003241300583e-05
7,2,4,veto,32,False,9.159999899566174e-05
7,2,4,veto,33,True,0.00043700006790459156
7,2,4,veto,34,True,0.00032270001247525215
7,2,4,veto,35,False,8.489983156323433e-05
7,2,4,veto,36,False,0.0001471999567002058
7,2,4,veto,37,False,8.270004764199257e-05
7,2,4,veto,38,False,6.95998314768076e-05
7,2,4,veto,39,False,0.00010069995187222958
7,2,4,veto,40,True,0.00020610005594789982
7,2,4,veto,41,False,0.00011830008588731289
7,2,4,veto,42,False,0.00010029994882643223
7,2,4,veto,43,False,6.739981472492218e-05
7,2,4,veto,44,True,0.0007090999279171228
7,2,4,veto,45,True,0.00019720010459423065
7,2,4,veto,46,True,0.0003331000916659832
7,2,4,veto,47,True,0.0010514999739825726
7,2,4,veto,48,False,0.0006260999944061041
7,2,4,veto,49,False,0.00012969993986189365
7,2,4,borda,0,True,0.00025819987058639526
7,2,4,borda,1,False,6.859982386231422e-05
7,2,4,borda,2,True,0.0005518998950719833
7,2,4,borda,3,False,0.00011810008436441422
7,2,4,borda,4,False,6.46000262349844e-05
7,2,4,borda,5,False,9.50999092310667e-05
7,2,4,borda,6,True,0.00045980000868439674
7,2,4,borda,7,False,6.509991362690926e-05
7,2,4,borda,8,True,0.00024589989334344864
7,2,4,borda,9,True,0.000224200077354908
7,2,4,borda,10,False,7.160007953643799e-05
7,2,4,borda,11,False,7.810001261532307e-05
7,2,4,borda,12,True,0.00038950005546212196
7,2,4,borda,13,False,8.349982090294361e-05
7,2,4,borda,14,True,0.0002359999343752861
7,2,4,borda,15,True,0.00038180011324584484
7,2,4,borda,16,False,0.0001004999503493309
7,2,4,borda,17,False,7.190019823610783e-05
7,2,4,borda,18,True,0.00036559998989105225
7,2,4,borda,19,True,0.00048779998905956745
7,2,4,borda,20,True,0.0003355999942868948
7,2,4,borda,21,False,9.789993055164814e-05
7,2,4,borda,22,True,0.00025889999233186245
7,2,4,borda,23,False,8.390005677938461e-05
7,2,4,borda,24,False,7.400009781122208e-05
7,2,4,borda,25,False,0.0001230000052601099
7,2,4,borda,26,True,0.00024429988116025925
7,2,4,borda,27,False,6.83001708239317e-05
7,2,4,borda,28,True,0.00029179989360272884
7,2,4,borda,29,True,0.00024099997244775295
7,2,4,borda,30,False,6.599980406463146e-05
7,2,4,borda,31,False,7.049995474517345e-05
7,2,4,borda,32,False,7.440010085701942e-05
7,2,4,borda,33,True,0.00034239981323480606
7,2,4,borda,34,True,0.00023150001652538776
7,2,4,borda,35,False,6.520003080368042e-05
7,2,4,borda,36,False,6.660004146397114e-05
7,2,4,borda,37,False,0.00010790000669658184
7,2,4,borda,38,False,7.970002479851246e-05
7,2,4,borda,39,False,0.00011709984391927719
7,2,4,borda,40,True,0.00027190009132027626
7,2,4,borda,41,False,9.50000248849392e-05
7,2,4,borda,42,False,9.320001117885113e-05
7,2,4,borda,43,False,9.390013292431831e-05
7,2,4,borda,44,True,0.0007609000895172358
7,2,4,borda,45,True,0.00026999996043741703
7,2,4,borda,46,True,0.00019400008022785187
7,2,4,borda,47,True,0.00023039989173412323
7,2,4,borda,48,True,0.0002570000942796469
7,2,4,borda,49,False,0.00012829992920160294
7,3,2,plurality,0,False,9.469990618526936e-05
7,3,2,plurality,1,True,0.00032190000638365746
7,3,2,plurality,2,False,0.00016079982742667198
7,3,2,plurality,3,True,0.00018969993107020855
7,3,2,plurality,4,True,0.00024319998919963837
7,3,2,plurality,5,True,0.00017250003293156624
7,3,2,plurality,6,False,0.0004042000509798527
7,3,2,plurality,7,True,0.00033570011146366596
7,3,2,plurality,8,False,7.670000195503235e-05
7,3,2,plurality,9,True,0.00016739987768232822
7,3,2,plurality,10,False,7.509998977184296e-05
7,3,2,plurality,11,True,0.00018110009841620922
7,3,2,plurality,12,False,0.00021460000425577164
7,3,2,plurality,13,False,7.469998672604561e-05
7,3,2,plurality,14,True,0.0001609001774340868
7,3,2,plurality,15,True,0.00015430012717843056
7,3,2,plurality,16,False,7.759989239275455e-05
7,3,2,plurality,17,True,0.000193099956959486
7,3,2,plurality,18,False,0.00033760000951588154
7,3,2,plurality,19,False,7.71998893469572e-05
7,3,2,plurality,20,False,0.0001246000174432993
7,3,2,plurality,21,False,7.449998520314693e-05
7,3,2,plurality,22,False,7.619988173246384e-05
7,3,2,plurality,23,False,6.84000551700592e-05
7,3,2,plurality,24,False,7.399986498057842e-05
7,3,2,plurality,25,False,0.0001691998913884163
7,3,2,plurality,26,False,7.289997301995754e-05
7,3,2,plurality,27,True,0.0001680999994277954
7,3,2,plurality,28,False,0.00012260000221431255
7,3,2,plurality,29,True,0.00019800011068582535
7,3,2,plurality,30,False,9.449990466237068e-05
7,3,2,plurality,31,True,0.00018859980627894402
7,3,2,plurality,32,True,0.0001721999142318964
7,3,2,plurality,33,True,0.00015259999781847
7,3,2,plurality,34,True,0.00024969992227852345
7,3,2,plurality,35,True,0.00028929999098181725
7,3,2,plurality,36,True,0.0001629998441785574
7,3,2,plurality,37,False,0.00010620011016726494
7,3,2,plurality,38,True,0.0002158998977392912
7,3,2,plurality,39,False,7.599988020956516e-05
7,3,2,plurality,40,True,0.00019429996609687805
7,3,2,plurality,41,False,7.29002058506012e-05
7,3,2,plurality,42,False,7.87999015301466e-05
7,3,2,plurality,43,True,0.0001572000328451395
7,3,2,plurality,44,False,6.850017234683037e-05
7,3,2,plurality,45,False,0.0001034000888466835
7,3,2,plurality,46,True,0.0002397000789642334
7,3,2,plurality,47,False,9.069987572729588e-05
7,3,2,plurality,48,True,0.00015380000695586205
7,3,2,plurality,49,False,0.00010819989256560802
7,3,2,2-approval,0,False,9.689992293715477e-05
7,3,2,2-approval,1,True,0.00017470004968345165
7,3,2,2-approval,2,False,0.00010040006600320339
7,3,2,2-approval,3,True,0.0005799001082777977
7,3,2,2-approval,4,True,0.00022220006212592125
7,3,2,2-approval,5,True,0.00028190016746520996
7,3,2,2-approval,6,True,0.0001901998184621334
7,3,2,2-approval,7,True,0.00040980009362101555
7,3,2,2-approval,8,False,0.00015540001913905144
7,3,2,2-approval,9,True,0.00032160012051463127
7,3,2,2-approval,10,False,8.199992589652538e-05
7,3,2,2-approval,11,True,0.00028590019792318344
7,3,2,2-approval,12,False,7.00000673532486e-05
7,3,2,2-approval,13,False,9.909993968904018e-05
7,3,2,2-approval,14,True,0.0001987998839467764
7,3,2,2-approval,15,True,0.0001870999112725258
7,3,2,2-approval,16,False,7.910002022981644e-05
7,3,2,2-approval,17,True,0.00039929989725351334
7,3,2,2-approval,18,False,0.00029559992253780365
7,3,2,2-approval,19,False,8.210004307329655e-05
7,3,2,2-approval,20,False,7.109995931386948e-05
7,3,2,2-approval,21,False,7.189996540546417e-05
7,3,2,2-approval,22,False,0.0001829999964684248
7,3,2,2-approval,23,False,0.00013369997031986713
7,3,2,2-approval,24,False,8.010002784430981e-05
7,3,2,2-approval,25,False,7.670000195503235e-05
7,3,2,2-approval,26,False,8.519995026290417e-05
7,3,2,2-approval,27,True,0.0002321999054402113
7,3,2,2-approval,28,False,7.54999928176403e-05
7,3,2,2-approval,29,True,0.00018400000408291817
7,3,2,2-approval,30,False,0.00011019990779459476
7,3,2,2-approval,31,True,0.0002047000452876091
7,3,2,2-approval,32,True,0.0001721999142318964
7,3,2,2-approval,33,True,0.0001781000755727291
7,3,2,2-approval,34,False,0.0002967000473290682
7,3,2,2-approval,35,True,0.0003162000793963671
7,3,2,2-approval,36,True,0.00019090017303824425
7,3,2,2-approval,37,False,8.330005221068859e-05
7,3,2,2-approval,38,True,0.0001556000206619501
7,3,2,2-approval,39,False,8.619995787739754e-05
7,3,2,2-approval,40,True,0.00020440015941858292
7,3,2,2-approval,41,False,7.600011304020882e-05
7,3,2,2-approval,42,False,7.92001374065876e-05
7,3,2,2-approval,43,True,0.00017870008014142513
7,3,2,2-approval,44,False,0.0001167000737041235
7,3,2,2-approval,45,False,8.46001785248518e-05
7,3,2,2-approval,46,True,0.00016529997810721397
7,3,2,2-approval,47,False,7.930002175271511e-05
7,3,2,2-approval,48,True,0.00016200006939470768
7,3,2,2-approval,49,False,7.519987411797047e-05
7,3,2,veto,0,False,0.0001137999352067709
7,3,2,veto,1,True,0.000179799972102046
7,3,2,veto,2,False,7.279985584318638e-05
7,3,2,veto,3,False,0.0005028999876230955
7,3,2,veto,4,True,0.00017439993098378181
7,3,2,veto,5,True,0.00017259991727769375
7,3,2,veto,6,True,0.00024070008657872677
7,3,2,veto,7,False,0.0006160000339150429
7,3,2,veto,8,False,8.130003698170185e-05
7,3,2,veto,9,False,0.00034380005672574043
7,3,2,veto,10,False,8.410005830228329e-05
7,3,2,veto,11,True,0.00017259991727769375
7,3,2,veto,12,False,7.87999015301466e-05
7,3,2,veto,13,False,8.739996701478958e-05
7,3,2,veto,14,True,0.00021980004385113716
7,3,2,veto,15,False,0.0003953000996261835
7,3,2,veto,16,False,8.679996244609356e-05
7,3,2,veto,17,False,0.0007941999938338995
7,3,2,veto,18,False,0.00031100003980100155
7,3,2,veto,19,False,7.639988325536251e-05
7,3,2,veto,20,False,0.00010629999451339245
7,3,2,veto,21,False,9.390013292431831e-05
7,3,2,veto,22,False,0.00011639995500445366
7,3,2,veto,23,False,0.0001387998927384615
7,3,2,veto,24,False,7.910002022981644e-05
7,3,2,veto,25,False,9.709992446005344e-05
7,3,2,veto,26,False,9.269989095628262e-05
7,3,2,veto,27,True,0.00026830006390810013
7,3,2,veto,28,False,0.00010569998994469643
7,3,2,veto,29,False,0.0003700999077409506
7,3,2,veto,30,False,8.119991980493069e-05
7,3,2,veto,31,True,0.00028879987075924873
7,3,2,veto,32,False,0.0004242002032697201
7,3,2,veto,33,True,0.00018259999342262745
7,3,2,veto,34,False,0.000310300150886178
7,3,2,veto,35,True,0.0006321999244391918
7,3,2,veto,36,True,0.00036129984073340893
7,3,2,veto,37,False,8.030002936720848e-05
7,3,2,veto,38,True,0.00035699992440640926
7,3,2,veto,39,False,8.699996396899223e-05
7,3,2,veto,40,True,0.00016589998267591
7,3,2,veto,41,False,8.010002784430981e-05
7,3,2,veto,42,False,0.00010349997319281101
7,3,2,veto,43,True,0.0001645998563617468
7,3,2,veto,44,False,8.729984983801842e-05
7,3,2,veto,45,False,7.149996235966682e-05
7,3,2,veto,46,True,0.00020800018683075905
7,3,2,veto,47,False,0.00010120007209479809
7,3,2,veto,48,True,0.0001768998336046934
7,3,2,veto,49,False,7.469998672604561e-05
7,3,2,borda,0,False,7.219985127449036e-05
7,3,2,borda,1,True,0.00023400015197694302
7,3,2,borda,2,False,8.510006591677666e-05
7,3,2,borda,3,True,0.000210900092497468
7,3,2,borda,4,True,0.00018560001626610756
7,3,2,borda,5,True,0.00020250002853572369
7,3,2,borda,6,True,0.00022780010476708412
7,3,2,borda,7,True,0.00016789999790489674
7,3,2,borda,8,False,7.070018909871578e-05
7,3,2,borda,9,True,0.00032599992118775845
7,3,2,borda,10,False,6.880005821585655e-05
7,3,2,borda,11,True,0.000506300013512373
7,3,2,borda,12,False,9.059999138116837e-05
7,3,2,borda,13,False,9.460002183914185e-05
7,3,2,borda,14,True,0.00019640009850263596
7,3,2,borda,15,True,0.0002668001689016819
7,3,2,borda,16,False,0.0001324999611824751
7,3,2,borda,17,True,0.0005652999971061945
7,3,2,borda,18,True,0.0004678999539464712
7,3,2,borda,19,False,7.409998215734959e-05
7,3,2,borda,20,False,0.00016709999181330204
7,3,2,borda,21,False,0.00011719996109604836
7,3,2,borda,22,False,0.00010770000517368317
7,3,2,borda,23,False,8.450006134808064e-05
7,3,2,borda,24,False,9.479979053139687e-05
7,3,2,borda,25,False,7.200008258223534e-05
7,3,2,borda,26,False,8.479994721710682e-05
7,3,2,borda,27,True,0.0012939998414367437
7,3,2,borda,28,False,9.42000187933445e-05
7,3,2,borda,29,True,0.00023750006221234798
7,3,2,borda,30,False,7.100007496774197e-05
7,3,2,borda,31,True,0.00024209986440837383
7,3,2,borda,32,True,0.0001954999752342701
7,3,2,borda,33,True,0.0002343999221920967
7,3,2,borda,34,True,0.000345699954777956
7,3,2,borda,35,True,0.00038029998540878296
7,3,2,borda,36,True,0.00027369987219572067
7,3,2,borda,37,False,0.00011459994129836559
7,3,2,borda,38,True,0.00019250018522143364
7,3,2,borda,39,False,7.129996083676815e-05
7,3,2,borda,40,True,0.0001626999583095312
7,3,2,borda,41,False,9.369989857077599e-05
7,3,2,borda,42,False,0.00011039990931749344
7,3,2,borda,43,True,0.0002022001426666975
7,3,2,borda,44,False,0.0001221999991685152
7,3,2,borda,45,False,9.789993055164814e-05
7,3,2,borda,46,True,0.00019409996457397938
7,3,2,borda,47,False,6.790016777813435e-05
7,3,2,borda,48,True,0.0002861001994460821
7,3,2,borda,49,False,7.279985584318638e-05
7,3,3,plurality,0,False,8.210004307329655e-05
7,3,3,plurality,1,True,0.0002118998672813177
7,3,3,plurality,2,False,9.67998057603836e-05
7,3,3,plurality,3,True,0.0003829000052064657
7,3,3,plurality,4,True,0.00021909992210566998
7,3,3,plurality,5,True,0.0002009999006986618
7,3,3,plurality,6,True,0.00028849998489022255
7,3,3,plurality,7,True,0.0002077000681310892
7,3,3,plurality,8,False,7.319985888898373e-05
7,3,3,plurality,9,True,0.0002142000012099743
7,3,3,plurality,10,False,0.00012829992920160294
7,3,3,plurality,11,True,0.00016460008919239044
7,3,3,plurality,12,False,0.00010540010407567024
7,3,3,plurality,13,False,8.929986506700516e-05
7,3,3,plurality,14,True,0.00018259999342262745
7,3,3,plurality,15,True,0.0002092001959681511
7,3,3,plurality,16,False,0.00014430005103349686
7,3,3,plurality,17,True,0.0001846000086516142
7,3,3,plurality,18,False,0.0006720998790115118
7,3,3,plurality,19,False,9.390013292431831e-05
7,3,3,plurality,20,False,0.00010850001126527786
7,3,3,plurality,21,False,8.270004764199257e-05
7,3,3,plurality,22,False,7.84001313149929e-05
7,3,3,plurality,23,False,9.12998802959919e-05
7,3,3,plurality,24,False,8.300016634166241e-05
7,3,3,plurality,25,False,8.850009180605412e-05
7,3,3,plurality,26,False,8.059991523623466e-05
7,3,3,plurality,27,True,0.00020150002092123032
7,3,3,plurality,28,False,8.470006287097931e-05
7,3,3,plurality,29,True,0.00019189994782209396
7,3,3,plurality,30,False,0.00013689999468624592
7,3,3,plurality,31,True,0.0002288001123815775
7,3,3,plurality,32,True,0.000170400133356452
7,3,3,plurality,33,True,0.00017699995078146458
7,3,3,plurality,34,True,0.0003418000414967537
7,3,3,plurality,35,True,0.0003253000322729349
7,3,3,plurality,36,True,0.0001767000649124384
7,3,3,plurality,37,False,7.480010390281677e-05
7,3,3,plurality,38,True,0.00016859988681972027
7,3,3,plurality,39,False,9.109987877309322e-05
7,3,3,plurality,40,True,0.0001645998563617468
7,3,3,plurality,41,False,0.00011609983630478382
7,3,3,plurality,42,False,0.00012749992311000824
7,3,3,plurality,43,True,0.0002639000304043293
7,3,3,plurality,44,False,0.00015290011651813984
7,3,3,plurality,45,False,0.00010870001278817654
7,3,3,plurality,46,True,0.0001768998336046934
7,3,3,plurality,47,False,8.340016938745975e-05
7,3,3,plurality,48,True,0.00019669998437166214
7,3,3,plurality,49,False,7.87999015301466e-05
7,3,3,2-approval,0,False,8.110003545880318e-05
7,3,3,2-approval,1,True,0.00028639985248446465
7,3,3,2-approval,2,False,0.00011859997175633907
7,3,3,2-approval,3,True,0.000237699830904603
7,3,3,2-approval,4,True,0.00028360006399452686
7,3,3,2-approval,5,True,0.0002055000513792038
7,3,3,2-approval,6,True,0.0002796999178826809
7,3,3,2-approval,7,True,0.0003440999425947666
7,3,3,2-approval,8,False,0.00011220015585422516
7,3,3,2-approval,9,True,0.0003404999151825905
7,3,3,2-approval,10,False,7.359986193478107e-05
7,3,3,2-approval,11,True,0.00029699993319809437
7,3,3,2-approval,12,False,8.810008876025677e-05
7,3,3,2-approval,13,False,0.0001108997967094183
7,3,3,2-approval,14,True,0.0002148000057786703
7,3,3,2-approval,15,True,0.00016789999790489674
7,3,3,2-approval,16,False,0.00010369997471570969
7,3,3,2-approval,17,True,0.0004596998915076256
7,3,3,2-approval,18,True,0.000402999809011817
7,3,3,2-approval,19,False,7.910002022981644e-05
7,3,3,2-approval,20,False,7.429998368024826e-05
7,3,3,2-approval,21,False,0.0001504998654127121
7,3,3,2-approval,22,False,0.00013310019858181477
7,3,3,2-approval,23,False,7.999991066753864e-05
7,3,3,2-approval,24,False,8.219992741942406e-05
7,3,3,2-approval,25,False,9.139999747276306e-05
7,3,3,2-approval,26,False,7.71000050008297e-05
7,3,3,2-approval,27,True,0.00029000011272728443
7,3,3,2-approval,28,False,9.779981337487698e-05
7,3,3,2-approval,29,True,0.00016469997353851795
7,3,3,2-approval,30,False,7.690000347793102e-05
7,3,3,2-approval,31,True,0.00017019989900290966
7,3,3,2-approval,32,True,0.0002117000985890627
7,3,3,2-approval,33,True,0.0003853999078273773
7,3,3,2-approval,34,False,0.00040229992009699345
7,3,3,2-approval,35,True,0.000313999829813838
7,3,3,2-approval,36,True,0.0002625999040901661
7,3,3,2-approval,37,False,0.00012940005399286747
7,3,3,2-approval,38,True,0.000421399949118495
7,3,3,2-approval,39,False,7.670000195503235e-05
7,3,3,2-approval,40,True,0.00021399999968707561
7,3,3,2-approval,41,False,0.0001362999901175499
7,3,3,2-approval,42,False,0.00013980013318359852
7,3,3,2-approval,43,True,0.00021319999359548092
7,3,3,2-approval,44,False,7.140007801353931e-05
7,3,3,2-approval,45,False,9.289989247918129e-05
7,3,3,2-approval,46,True,0.0002367999404668808
7,3,3,2-approval,47,False,0.00010069995187222958
7,3,3,2-approval,48,True,0.00017959997057914734
7,3,3,2-approval,49,False,9.030010551214218e-05
7,3,3,veto,0,False,8.009979501366615e-05
7,3,3,veto,1,True,0.00020530004985630512
7,3,3,veto,2,False,7.539987564086914e-05
7,3,3,veto,3,True,0.0002205998171120882
7,3,3,veto,4,True,0.0003831000067293644
7,3,3,veto,5,True,0.00022649997845292091
7,3,3,veto,6,True,0.00035889982245862484
7,3,3,veto,7,False,0.0004017001483589411
7,3,3,veto,8,False,0.00011079991236329079
7,3,3,veto,9,True,0.00043370015919208527
7,3,3,veto,10,False,7.509998977184296e-05
7,3,3,veto,11,True,0.00020490004681050777
7,3,3,veto,12,False,0.0001829999964684248
7,3,3,veto,13,False,0.00010059983469545841
7,3,3,veto,14,True,0.00016879988834261894
7,3,3,veto,15,False,0.00042479997500777245
7,3,3,veto,16,False,7.819989696145058e-05
7,3,3,veto,17,False,0.0004508998245000839
7,3,3,veto,18,False,0.00044490001164376736
7,3,3,veto,19,False,9.659980423748493e-05
7,3,3,veto,20,False,0.00013659987598657608
7,3,3,veto,21,False,7.859990000724792e-05
7,3,3,veto,22,False,8.230004459619522e-05
7,3,3,veto,23,False,0.00011020014062523842
7,3,3,veto,24,False,0.00011690007522702217
7,3,3,veto,25,False,0.000107599887996912
7,3,3,veto,26,False,9.8800053820014e-05
7,3,3,veto,27,True,0.0003168000839650631
7,3,3,veto,28,False,9.690015576779842e-05
7,3,3,veto,29,True,0.0004328000359237194
7,3,3,veto,30,False,8.869986049830914e-05
7,3,3,veto,31,True,0.00018660002388060093
7,3,3,veto,32,False,0.00043100002221763134
7,3,3,veto,33,True,0.00023950007744133472
7,3,3,veto,34,False,0.0005014000926166773
7,3,3,veto,35,True,0.00032210000790655613
7,3,3,veto,36,True,0.0003820001147687435
7,3,3,veto,37,False,8.899997919797897e-05
7,3,3,veto,38,True,0.00022460008040070534
7,3,3,veto,39,False,9.029987268149853e-05
7,3,3,veto,40,True,0.0003760000690817833
7,3,3,veto,41,False,0.00010369997471570969
7,3,3,veto,42,False,7.369997911155224e-05
7,3,3,veto,43,True,0.0002842000685632229
7,3,3,veto,44,False,0.000107599887996912
7,3,3,veto,45,False,7.24999699741602e-05
7,3,3,veto,46,True,0.00019049993716180325
7,3,3,veto,47,False,7.970002479851246e-05
7,3,3,veto,48,True,0.0002761001233011484
7,3,3,veto,49,False,0.00013030017726123333
7,3,3,borda,0,False,0.00014110002666711807
7,3,3,borda,1,True,0.00021760002709925175
7,3,3,borda,2,False,8.859997615218163e-05
7,3,3,borda,3,True,0.00041809980757534504
7,3,3,borda,4,True,0.0001893998123705387
7,3,3,borda,5,True,0.00020890007726848125
7,3,3,borda,6,True,0.0009484000038355589
7,3,3,borda,7,True,0.00022609997540712357
7,3,3,borda,8,False,9.920005686581135e-05
7,3,3,borda,9,True,0.00028050015680491924
7,3,3,borda,10,False,0.00010620011016726494
7,3,3,borda,11,True,0.0002981999423354864
7,3,3,borda,12,False,7.690000347793102e-05
7,3,3,borda,13,False,7.519987411797047e-05
7,3,3,borda,14,True,0.00020130001939833164
7,3,3,borda,15,True,0.00019869999960064888
7,3,3,borda,16,False,7.049995474517345e-05
7,3,3,borda,17,True,0.00031649996526539326
7,3,3,borda,18,True,0.0002076001837849617
7,3,3,borda,19,False,8.100015111267567e-05
7,3,3,borda,20,False,7.500010542571545e-05
7,3,3,borda,21,False,7.589999586343765e-05
7,3,3,borda,22,False,8.929986506700516e-05
7,3,3,borda,23,False,8.190004155039787e-05
7,3,3,borda,24,False,7.219985127449036e-05
7,3,3,borda,25,False,7.46001023799181e-05
7,3,3,borda,26,False,7.440010085701942e-05
