m,n_team,rule,seed,ok,runtime
7,4,borda,23,False,6.860005669295788e-05
7,4,borda,24,False,0.00022680009715259075
7,4,borda,25,False,9.640003554522991e-05
7,4,borda,26,False,7.040007039904594e-05
7,4,borda,27,True,0.00022539985366165638
7,4,borda,28,True,0.00018860003910958767
7,4,borda,29,False,0.00010520010255277157
7,4,borda,30,False,0.00024110008962452412
7,4,borda,31,False,7.569999434053898e-05
7,4,borda,32,False,0.00016439985483884811
7,4,borda,33,False,0.0001113000325858593
7,4,borda,34,False,9.980006143450737e-05
7,4,borda,35,False,0.00010689999908208847
7,4,borda,36,False,9.320001117885113e-05
7,4,borda,37,False,7.109995931386948e-05
7,4,borda,38,True,0.0001672001089900732
7,4,borda,39,False,8.919998072087765e-05
7,4,borda,40,True,0.00013229995965957642
7,4,borda,41,True,0.00012829992920160294
7,4,borda,42,True,0.00013990001752972603
7,4,borda,43,False,0.0002554000820964575
7,4,borda,44,False,7.820012979209423e-05
7,4,borda,45,False,0.00012079998850822449
7,4,borda,46,True,0.00030179996974766254
7,4,borda,47,False,8.019991219043732e-05
7,4,borda,48,False,0.0001351002138108015
7,4,borda,49,False,0.00015279999934136868
7,5,plurality,0,False,0.00017259991727769375
7,5,plurality,1,False,0.00021629990078508854
7,5,plurality,2,False,9.300000965595245e-05
7,5,plurality,3,False,0.00023740017786622047
7,5,plurality,4,False,0.0003972998820245266
7,5,plurality,5,True,0.00019249995239078999
7,5,plurality,6,False,8.059991523623466e-05
7,5,plurality,7,False,9.089987725019455e-05
7,5,plurality,8,False,9.96999442577362e-05
7,5,plurality,9,False,0.00021139997988939285
7,5,plurality,10,False,8.070003241300583e-05
7,5,plurality,11,False,7.780012674629688e-05
7,5,plurality,12,False,0.0001625001896172762
7,5,plurality,13,False,9.920005686581135e-05
7,5,plurality,14,False,0.0001129999291151762
7,5,plurality,15,False,8.890009485185146e-05
7,5,plurality,16,False,0.0001539001241326332
7,5,plurality,17,False,7.690000347793102e-05
7,5,plurality,18,False,0.0001113000325858593
7,5,plurality,19,False,8.269981481134892e-05
7,5,plurality,20,False,8.219992741942406e-05
7,5,plurality,21,False,0.00018330011516809464
7,5,plurality,22,False,9.310012683272362e-05
7,5,plurality,23,False,9.059999138116837e-05
7,5,plurality,24,False,8.890009485185146e-05
7,5,plurality,25,False,0.0001230000052601099
7,5,plurality,26,False,8.410005830228329e-05
7,5,plurality,27,False,0.0001462001819163561
7,5,plurality,28,False,0.00016020005568861961
7,5,plurality,29,False,8.609984070062637e-05
7,5,plurality,30,True,0.00014190003275871277
7,5,plurality,31,True,0.00012420001439750195
7,5,plurality,32,True,0.0002623999025672674
7,5,plurality,33,False,8.950009942054749e-05
7,5,plurality,34,True,0.00013529998250305653
7,5,plurality,35,False,0.00010000006295740604
7,5,plurality,36,False,8.450006134808064e-05
7,5,plurality,37,False,0.00015219999477267265
7,5,plurality,38,False,0.0002148000057786703
7,5,plurality,39,False,8.330005221068859e-05
7,5,plurality,40,False,0.00015709991566836834
7,5,plurality,41,False,0.00011879997327923775
7,5,plurality,42,False,7.589999586343765e-05
7,5,plurality,43,False,0.00021399999968707561
7,5,plurality,44,False,9.34000127017498e-05
7,5,plurality,45,False,7.87999015301466e-05
7,5,plurality,46,False,0.00011369981802999973
7,5,plurality,47,False,8.230004459619522e-05
7,5,plurality,48,False,8.310005068778992e-05
7,5,plurality,49,False,0.00011080014519393444
7,5,2-approval,0,False,0.00011250004172325134
7,5,2-approval,1,False,0.0002033999189734459
7,5,2-approval,2,False,8.439994417130947e-05
7,5,2-approval,3,False,0.0002031000331044197
7,5,2-approval,4,True,0.00025739986449480057
7,5,2-approval,5,True,0.00013059983029961586
7,5,2-approval,6,False,7.720012217760086e-05
7,5,2-approval,7,False,0.00011710007674992085
7,5,2-approval,8,False,8.199992589652538e-05
7,5,2-approval,9,False,0.00019979989156126976
7,5,2-approval,10,False,8.63000750541687e-05
7,5,2-approval,11,False,8.490006439387798e-05
7,5,2-approval,12,False,8.199992589652538e-05
7,5,2-approval,13,False,0.00010739988647401333
7,5,2-approval,14,False,7.919990457594395e-05
7,5,2-approval,15,False,8.79000872373581e-05
7,5,2-approval,16,False,8.330005221068859e-05
7,5,2-approval,17,False,0.00012139999307692051
7,5,2-approval,18,False,8.5500068962574e-05
7,5,2-approval,19,False,8.260016329586506e-05
7,5,2-approval,20,False,0.00010220007970929146
7,5,2-approval,21,False,9.720004163682461e-05
7,5,2-approval,22,False,0.00015290011651813984
7,5,2-approval,23,False,8.210004307329655e-05
7,5,2-approval,24,False,8.190004155039787e-05
7,5,2-approval,25,False,9.71001572906971e-05
7,5,2-approval,26,False,8.519995026290417e-05
7,5,2-approval,27,False,8.41999426484108e-05
7,5,2-approval,28,False,8.730008266866207e-05
7,5,2-approval,29,False,8.270004764199257e-05
7,5,2-approval,30,True,0.00012989994138479233
7,5,2-approval,31,True,0.00012329989112913609
7,5,2-approval,32,True,0.0001262999139726162
7,5,2-approval,33,False,8.150003850460052e-05
7,5,2-approval,34,True,0.00014270003885030746
7,5,2-approval,35,False,0.00015980005264282227
7,5,2-approval,36,False,8.010002784430981e-05
7,5,2-approval,37,False,8.530006743967533e-05
7,5,2-approval,38,False,0.00021949992515146732
7,5,2-approval,39,False,8.209981024265289e-05
7,5,2-approval,40,False,8.25000461190939e-05
7,5,2-approval,41,False,0.00016779988072812557
7,5,2-approval,42,False,8.210004307329655e-05
7,5,2-approval,43,False,0.0003431001678109169
7,5,2-approval,44,False,8.050003089010715e-05
7,5,2-approval,45,False,0.00010609999299049377
7,5,2-approval,46,False,9.510014206171036e-05
7,5,2-approval,47,False,8.199992589652538e-05
7,5,2-approval,48,False,8.79000872373581e-05
7,5,2-approval,49,False,8.17000400274992e-05
7,5,veto,0,False,8.070003241300583e-05
7,5,veto,1,False,0.00030860002152621746
7,5,veto,2,False,8.210004307329655e-05
7,5,veto,3,False,0.00020659994333982468
7,5,veto,4,True,0.000286799855530262
7,5,veto,5,True,0.00012969993986189365
7,5,veto,6,False,0.00010940013453364372
7,5,veto,7,False,8.919998072087765e-05
7,5,veto,8,False,8.970010094344616e-05
7,5,veto,9,False,0.00022229994647204876
7,5,veto,10,False,9.400001727044582e-05
7,5,veto,11,False,0.00010400009341537952
7,5,veto,12,False,7.790001109242439e-05
7,5,veto,13,False,8.320016786456108e-05
7,5,veto,14,False,8.230004459619522e-05
7,5,veto,15,False,8.79000872373581e-05
7,5,veto,16,False,0.00012360000982880592
7,5,veto,17,False,0.0001050001010298729
7,5,veto,18,False,8.640019223093987e-05
7,5,veto,19,False,0.00010479986667633057
7,5,veto,20,False,8.930009789764881e-05
7,5,veto,21,False,8.130003698170185e-05
7,5,veto,22,False,8.180015720427036e-05
7,5,veto,23,False,9.570014663040638e-05
7,5,veto,24,False,0.00014159991405904293
7,5,veto,25,False,8.240016177296638e-05
7,5,veto,26,False,8.650007657706738e-05
7,5,veto,27,False,0.00013749999925494194
7,5,veto,28,False,0.0001105000264942646
7,5,veto,29,False,8.859997615218163e-05
7,5,veto,30,False,0.00023619993589818478
7,5,veto,31,False,0.0002500999253243208
7,5,veto,32,True,0.00015089986845850945
7,5,veto,33,False,8.63000750541687e-05
7,5,veto,34,False,0.0005933998618274927
7,5,veto,35,False,7.990002632141113e-05
7,5,veto,36,False,0.00012620002962648869
7,5,veto,37,False,0.00011710007674992085
7,5,veto,38,True,0.0002804999239742756
7,5,veto,39,False,0.00011270004324615002
7,5,veto,40,False,9.079999290406704e-05
7,5,veto,41,False,9.540002793073654e-05
7,5,veto,42,False,9.520002640783787e-05
7,5,veto,43,False,0.0002785001415759325
7,5,veto,44,False,0.00012660003267228603
7,5,veto,45,False,8.620019070804119e-05
7,5,veto,46,False,7.95999076217413e-05
7,5,veto,47,False,8.520018309354782e-05
7,5,veto,48,False,7.880013436079025e-05
7,5,veto,49,False,8.610007353127003e-05
7,5,borda,0,False,7.779989391565323e-05
7,5,borda,1,False,0.00022000004537403584
7,5,borda,2,False,7.319985888898373e-05
7,5,borda,3,False,0.00021199998445808887
7,5,borda,4,True,0.00018899980932474136
7,5,borda,5,True,0.00019379984587430954
7,5,borda,6,False,8.370005525648594e-05
7,5,borda,7,False,7.839989848434925e-05
7,5,borda,8,False,7.830001413822174e-05
7,5,borda,9,True,0.00015769992023706436
7,5,borda,10,False,8.209981024265289e-05
7,5,borda,11,False,0.0001042000949382782
7,5,borda,12,False,8.100015111267567e-05
7,5,borda,13,False,8.190004155039787e-05
7,5,borda,14,False,0.00010070018470287323
7,5,borda,15,False,7.589999586343765e-05
7,5,borda,16,False,8.549983613193035e-05
7,5,borda,17,False,0.00011440017260611057
7,5,borda,18,False,0.00012360000982880592
7,5,borda,19,False,0.00010000006295740604
7,5,borda,20,False,0.00010770000517368317
7,5,borda,21,False,0.00011359993368387222
7,5,borda,22,False,0.00011630007065832615
7,5,borda,23,False,7.770000956952572e-05
7,5,borda,24,False,8.87999776750803e-05
7,5,borda,25,False,7.770000956952572e-05
7,5,borda,26,False,8.539995178580284e-05
7,5,borda,27,False,0.0001238998956978321
7,5,borda,28,False,9.12998802959919e-05
7,5,borda,29,False,8.590007200837135e-05
7,5,borda,30,True,0.00019839988090097904
7,5,borda,31,True,0.00027810013853013515
7,5,borda,32,True,0.00027139997109770775
7,5,borda,33,False,7.859990000724792e-05
7,5,borda,34,False,0.0003822001162916422
7,5,borda,35,False,8.230004459619522e-05
7,5,borda,36,False,8.779997006058693e-05
7,5,borda,37,False,7.870001718401909e-05
7,5,borda,38,False,0.00023290002718567848
7,5,borda,39,False,8.750008419156075e-05
7,5,borda,40,False,8.41999426484108e-05
7,5,borda,41,False,7.319985888898373e-05
7,5,borda,42,False,7.760012522339821e-05
7,5,borda,43,True,0.000485400203615427
7,5,borda,44,False,8.059991523623466e-05
7,5,borda,45,False,9.480002336204052e-05
7,5,borda,46,False,8.71000811457634e-05
7,5,borda,47,False,8.639995940029621e-05
7,5,borda,48,False,0.00019669998437166214
7,5,borda,49,False,0.00010540010407567024
7,6,plurality,0,False,8.5500068962574e-05
7,6,plurality,1,False,0.00011430005542933941
7,6,plurality,2,False,8.770008571445942e-05
7,6,plurality,3,False,9.130011312663555e-05
7,6,plurality,4,False,0.00011350004933774471
7,6,plurality,5,True,0.00013110018335282803
7,6,plurality,6,False,8.87999776750803e-05
7,6,plurality,7,False,0.00011639995500445366
7,6,plurality,8,False,8.359993807971478e-05
7,6,plurality,9,False,8.450006134808064e-05
7,6,plurality,10,False,8.120015263557434e-05
7,6,plurality,11,False,7.96997919678688e-05
7,6,plurality,12,False,8.17000400274992e-05
7,6,plurality,13,False,0.00021119997836649418
7,6,plurality,14,False,8.559995330870152e-05
7,6,plurality,15,False,0.00010580010712146759
7,6,plurality,16,False,8.350005373358727e-05
7,6,plurality,17,False,8.999998681247234e-05
7,6,plurality,18,False,0.00010770000517368317
7,6,plurality,19,False,0.00012129987590014935
7,6,plurality,20,False,8.650007657706738e-05
7,6,plurality,21,False,0.00016469997353851795
7,6,plurality,22,False,8.950009942054749e-05
7,6,plurality,23,False,8.489983156323433e-05
7,6,plurality,24,False,0.00019689998589456081
7,6,plurality,25,False,8.420017547905445e-05
7,6,plurality,26,False,0.00019729998894035816
7,6,plurality,27,False,0.00010040006600320339
7,6,plurality,28,False,7.520010694861412e-05
7,6,plurality,29,False,9.059999138116837e-05
7,6,plurality,30,False,0.00020629982464015484
7,6,plurality,31,False,8.730008266866207e-05
7,6,plurality,32,False,9.620003402233124e-05
7,6,plurality,33,True,0.00012660003267228603
7,6,plurality,34,False,0.00020059989765286446
7,6,plurality,35,True,0.00013589998707175255
7,6,plurality,36,False,9.280000813305378e-05
7,6,plurality,37,False,9.019998833537102e-05
7,6,plurality,38,False,0.00021440000273287296
7,6,plurality,39,False,0.00021330011077225208
7,6,plurality,40,True,0.0001379000023007393
7,6,plurality,41,False,8.499994874000549e-05
7,6,plurality,42,False,8.870009332895279e-05
7,6,plurality,43,False,0.00011770008131861687
7,6,plurality,44,True,0.0001430001575499773
7,6,plurality,45,False,0.00015219999477267265
7,6,plurality,46,False,9.989994578063488e-05
7,6,plurality,47,False,0.00032650004141032696
7,6,plurality,48,False,0.00011000013910233974
7,6,plurality,49,False,0.00020420015789568424
7,6,2-approval,0,False,9.439978748559952e-05
7,6,2-approval,1,False,8.929986506700516e-05
7,6,2-approval,2,False,8.389982394874096e-05
7,6,2-approval,3,False,8.789985440671444e-05
7,6,2-approval,4,False,8.650007657706738e-05
7,6,2-approval,5,True,0.00013100006617605686
7,6,2-approval,6,False,8.789985440671444e-05
7,6,2-approval,7,False,0.00010899989865720272
7,6,2-approval,8,False,0.00012780004180967808
7,6,2-approval,9,False,0.00010830000974237919
7,6,2-approval,10,False,0.0001892999280244112
7,6,2-approval,11,False,8.010002784430981e-05
7,6,2-approval,12,False,8.819997310638428e-05
7,6,2-approval,13,False,0.00021469988860189915
7,6,2-approval,14,False,0.00011239992454648018
7,6,2-approval,15,False,8.859997615218163e-05
7,6,2-approval,16,False,8.670007809996605e-05
7,6,2-approval,17,False,9.770016185939312e-05
7,6,2-approval,18,False,0.0002180000301450491
7,6,2-approval,19,False,9.700004011392593e-05
7,6,2-approval,20,False,0.0001034000888466835
7,6,2-approval,21,False,0.00010080006904900074
7,6,2-approval,22,False,9.290012530982494e-05
7,6,2-approval,23,False,9.680003859102726e-05
7,6,2-approval,24,False,0.00023110001347959042
7,6,2-approval,25,False,8.739996701478958e-05
7,6,2-approval,26,False,0.0002125001046806574
7,6,2-approval,27,False,9.039998985826969e-05
7,6,2-approval,28,False,8.399994112551212e-05
7,6,2-approval,29,False,0.00010120007209479809
7,6,2-approval,30,False,0.00021869991905987263
7,6,2-approval,31,False,9.520002640783787e-05
7,6,2-approval,32,False,0.00010389997623860836
7,6,2-approval,33,True,0.0001830998808145523
7,6,2-approval,34,False,0.00020900019444525242
7,6,2-approval,35,True,0.0001650000922381878
7,6,2-approval,36,False,9.96999442577362e-05
7,6,2-approval,37,False,0.00011619995348155499
7,6,2-approval,38,False,0.0002701999619603157
7,6,2-approval,39,True,0.00018010009080171585
7,6,2-approval,40,False,0.0002607000060379505
7,6,2-approval,41,False,8.769985288381577e-05
7,6,2-approval,42,False,7.870001718401909e-05
7,6,2-approval,43,False,9.900005534291267e-05
7,6,2-approval,44,False,0.00022319983690977097
7,6,2-approval,45,False,8.050003089010715e-05
7,6,2-approval,46,False,8.09000339359045e-05
7,6,2-approval,47,False,0.00019449996761977673
7,6,2-approval,48,False,8.110003545880318e-05
7,6,2-approval,49,False,0.00020810007117688656
7,6,veto,0,False,8.989986963570118e-05
7,6,veto,1,False,8.25000461190939e-05
7,6,veto,2,False,0.0001313001848757267
7,6,veto,3,False,0.00010459986515343189
7,6,veto,4,False,0.00014409981667995453
7,6,veto,5,False,0.00025260006077587605
7,6,veto,6,False,8.650007657706738e-05
7,6,veto,7,False,0.00010280008427798748
7,6,veto,8,False,8.889986202120781e-05
7,6,veto,9,False,8.599995635449886e-05
7,6,veto,10,False,0.00011539994738996029
7,6,veto,11,False,8.330005221068859e-05
7,6,veto,12,False,8.859997615218163e-05
7,6,veto,13,True,0.00016060005873441696
7,6,veto,14,False,0.00013329996727406979
7,6,veto,15,False,8.480018004775047e-05
7,6,veto,16,False,9.300000965595245e-05
7,6,veto,17,False,8.979998528957367e-05
7,6,veto,18,False,8.499994874000549e-05
7,6,veto,19,False,9.959982708096504e-05
7,6,veto,20,False,0.00011930009350180626
7,6,veto,21,False,8.970010094344616e-05
7,6,veto,22,False,9.440002031624317e-05
7,6,veto,23,False,0.00013599987141788006
7,6,veto,24,False,0.00024349987506866455
7,6,veto,25,False,0.00012320000678300858
7,6,veto,26,True,0.00020319991745054722
7,6,veto,27,False,9.070010855793953e-05
7,6,veto,28,False,0.00019970000721514225
7,6,veto,29,False,9.390013292431831e-05
7,6,veto,30,True,0.0002886001020669937
7,6,veto,31,False,9.119999594986439e-05
7,6,veto,32,False,0.00010009994730353355
7,6,veto,33,True,0.00016619986854493618
7,6,veto,34,False,0.0003060998860746622
7,6,veto,35,True,0.0002060001716017723
7,6,veto,36,False,8.5099833086133e-05
7,6,veto,37,False,7.990002632141113e-05
7,6,veto,38,True,0.00014299992471933365
7,6,veto,39,True,0.00019640009850263596
7,6,veto,40,False,0.00023659993894398212
7,6,veto,41,False,0.00010330020450055599
7,6,veto,42,False,8.659996092319489e-05
7,6,veto,43,False,0.00010629999451339245
7,6,veto,44,False,0.0003752999473363161
7,6,veto,45,False,8.659996092319489e-05
7,6,veto,46,False,8.240016177296638e-05
7,6,veto,47,True,0.0001759999431669712
7,6,veto,48,False,0.00010540010407567024
7,6,veto,49,False,0.000256099971011281
7,6,borda,0,False,8.420017547905445e-05
7,6,borda,1,False,9.099999442696571e-05
7,6,borda,2,False,0.00010649999603629112
7,6,borda,3,False,8.570007048547268e-05
7,6,borda,4,False,0.0001050001010298729
7,6,borda,5,True,0.00019970000721514225
7,6,borda,6,False,8.899997919797897e-05
7,6,borda,7,False,0.00015680002979934216
7,6,borda,8,False,0.00011120014823973179
7,6,borda,9,False,8.389982394874096e-05
7,6,borda,10,False,7.950002327561378e-05
7,6,borda,11,False,8.209981024265289e-05
7,6,borda,12,False,9.820004925131798e-05
7,6,borda,13,False,0.0002484999131411314
7,6,borda,14,False,9.029987268149853e-05
7,6,borda,15,False,8.41999426484108e-05
7,6,borda,16,False,7.999991066753864e-05
7,6,borda,17,False,9.079999290406704e-05
7,6,borda,18,False,8.00001434981823e-05
7,6,borda,19,False,8.080014958977699e-05
7,6,borda,20,False,8.130003698170185e-05
7,6,borda,21,False,8.38001724332571e-05
7,6,borda,22,False,8.059991523623466e-05
7,6,borda,23,False,0.0001463999506086111
7,6,borda,24,False,0.00022700009867548943
7,6,borda,25,False,0.00017030001617968082
7,6,borda,26,True,0.00024179997853934765
7,6,borda,27,False,8.979998528957367e-05
7,6,borda,28,False,0.00010029994882643223
7,6,borda,29,False,9.150011464953423e-05
7,6,borda,30,True,0.0002126998733729124
7,6,borda,31,False,8.690007962286472e-05
7,6,borda,32,False,8.670007809996605e-05
7,6,borda,33,True,0.0001542000100016594
7,6,borda,34,False,0.00022680009715259075
7,6,borda,35,True,0.00018580001778900623
7,6,borda,36,False,0.00016400008462369442
7,6,borda,37,False,8.859997615218163e-05
7,6,borda,38,False,0.0002762000076472759
7,6,borda,39,True,0.0002584001049399376
7,6,borda,40,False,0.0002856999635696411
7,6,borda,41,False,8.330005221068859e-05
7,6,borda,42,False,0.00010659988038241863
7,6,borda,43,False,0.0001583998091518879
7,6,borda,44,False,0.0003053999971598387
7,6,borda,45,False,0.00010339985601603985
7,6,borda,46,False,0.00013279984705150127
7,6,borda,47,True,0.00016159983351826668
7,6,borda,48,False,8.440017700195312e-05
7,6,borda,49,False,0.00025120005011558533
7,7,plurality,0,True,0.00017090002074837685
7,7,plurality,1,False,9.280000813305378e-05
7,7,plurality,2,False,9.50999092310667e-05
7,7,plurality,3,False,9.150011464953423e-05
7,7,plurality,4,False,0.0002117999829351902
7,7,plurality,5,False,0.00022829999215900898
7,7,plurality,6,False,8.9599983766675e-05
7,7,plurality,7,False,0.00019260006956756115
7,7,plurality,8,False,0.00022009992972016335
7,7,plurality,9,False,0.0002087999600917101
7,7,plurality,10,False,8.63000750541687e-05
7,7,plurality,11,False,0.000193099956959486
7,7,plurality,12,False,9.320001117885113e-05
7,7,plurality,13,True,0.0002351999282836914
7,7,plurality,14,False,0.00018400000408291817
7,7,plurality,15,False,0.00012139999307692051
7,7,plurality,16,False,0.0002055999357253313
7,7,plurality,17,False,9.850016795098782e-05
7,7,plurality,18,False,9.490014053881168e-05
7,7,plurality,19,False,8.579995483160019e-05
7,7,plurality,20,False,0.00021020020358264446
7,7,plurality,21,True,0.00014980020932853222
7,7,plurality,22,False,9.430013597011566e-05
7,7,plurality,23,False,0.00011339993216097355
7,7,plurality,24,False,0.00013569998554885387
7,7,plurality,25,False,0.0004124999977648258
7,7,plurality,26,False,0.0002788000274449587
7,7,plurality,27,False,0.000246899900957942
7,7,plurality,28,False,0.00013519986532628536
7,7,plurality,29,True,0.0001401999033987522
7,7,plurality,30,False,9.059999138116837e-05
7,7,plurality,31,False,0.000223799841478467
7,7,plurality,32,False,0.00022950000129640102
7,7,plurality,33,True,0.00013749999925494194
7,7,plurality,34,False,8.930009789764881e-05
7,7,plurality,35,False,8.850009180605412e-05
7,7,plurality,36,False,0.0002123001031577587
7,7,plurality,37,False,8.850009180605412e-05
7,7,plurality,38,False,8.730008266866207e-05
7,7,plurality,39,False,0.00021330011077225208
7,7,plurality,40,False,0.00013539986684918404
7,7,plurality,41,False,0.00012720003724098206
7,7,plurality,42,False,0.0001105000264942646
7,7,plurality,43,True,0.00015650014393031597
7,7,plurality,44,False,0.00020709983073174953
7,7,plurality,45,False,0.0002212999388575554
7,7,plurality,46,False,0.00010879989713430405
7,7,plurality,47,False,0.00011410005390644073
7,7,plurality,48,False,9.490014053881168e-05
7,7,plurality,49,False,8.909986354410648e-05
7,7,2-approval,0,True,0.0001979998778551817
7,7,2-approval,1,False,0.00015829992480576038
7,7,2-approval,2,False,0.0001270999200642109
7,7,2-approval,3,False,9.780004620552063e-05
7,7,2-approval,4,False,0.00021569989621639252
7,7,2-approval,5,False,0.0002183998003602028
7,7,2-approval,6,False,0.00011770008131861687
7,7,2-approval,7,False,0.00023390003480017185
7,7,2-approval,8,True,0.00034069991670548916
7,7,2-approval,9,True,0.00014240015298128128
7,7,2-approval,10,False,9.039998985826969e-05
7,7,2-approval,11,False,0.00022130017168819904
7,7,2-approval,12,False,0.00010029994882643223
7,7,2-approval,13,False,0.00021629990078508854
7,7,2-approval,14,False,0.00012889993377029896
7,7,2-approval,15,False,9.970017708837986e-05
7,7,2-approval,16,False,0.00024319998919963837
7,7,2-approval,17,False,8.870009332895279e-05
7,7,2-approval,18,False,8.63000750541687e-05
7,7,2-approval,19,False,9.25001222640276e-05
7,7,2-approval,20,True,0.00014690007083117962
7,7,2-approval,21,True,0.0002050998155027628
7,7,2-approval,22,False,8.600018918514252e-05
7,7,2-approval,23,False,0.00017079990357160568
7,7,2-approval,24,False,9.20998863875866e-05
7,7,2-approval,25,False,0.000305800000205636
7,7,2-approval,26,False,0.00023639993742108345
7,7,2-approval,27,True,0.0002096998505294323
7,7,2-approval,28,False,0.0001167000737041235
7,7,2-approval,29,True,0.00016460008919239044
7,7,2-approval,30,False,8.559995330870152e-05
7,7,2-approval,31,False,0.00024530012160539627
7,7,2-approval,32,False,0.00022879987955093384
7,7,2-approval,33,False,0.00020439992658793926
7,7,2-approval,34,False,8.650007657706738e-05
7,7,2-approval,35,False,0.00011819996871054173
7,7,2-approval,36,True,0.00021980004385113716
7,7,2-approval,37,False,0.00013960013166069984
7,7,2-approval,38,False,9.159999899566174e-05
7,7,2-approval,39,False,0.0002367000561207533
7,7,2-approval,40,False,0.00017179991118609905
7,7,2-approval,41,False,8.430005982518196e-05
7,7,2-approval,42,False,9.09001100808382e-05
7,7,2-approval,43,False,0.0002896999940276146
7,7,2-approval,44,False,9.360001422464848e-05
7,7,2-approval,45,False,0.00020070001482963562
7,7,2-approval,46,False,9.099999442696571e-05
7,7,2-approval,47,False,0.0001446001697331667
7,7,2-approval,48,False,9.530014358460903e-05
7,7,2-approval,49,False,9.079999290406704e-05
7,7,veto,0,False,0.0002477997913956642
7,7,veto,1,False,9.300000965595245e-05
7,7,veto,2,False,0.0001914000604301691
7,7,veto,3,False,0.00011999998241662979
7,7,veto,4,True,0.00013060006313025951
7,7,veto,5,False,0.0003519998863339424
7,7,veto,6,False,9.609991684556007e-05
7,7,veto,7,False,0.0003643000964075327
7,7,veto,8,False,0.0002166999038308859
7,7,veto,9,False,0.00022609997540712357
7,7,veto,10,False,8.830009028315544e-05
7,7,veto,11,False,0.00022990000434219837
7,7,veto,12,False,0.00010240008123219013
7,7,veto,13,False,0.0002226999495178461
7,7,veto,14,False,9.66999214142561e-05
7,7,veto,15,False,0.00013530021533370018
7,7,veto,16,True,0.00016779988072812557
7,7,veto,17,False,0.00011030002497136593
7,7,veto,18,False,9.039998985826969e-05
7,7,veto,19,False,0.00016549997963011265
7,7,veto,20,True,0.00037249992601573467
7,7,veto,21,True,0.000188400037586689
7,7,veto,22,False,9.429990313947201e-05
7,7,veto,23,False,8.889986202120781e-05
7,7,veto,24,False,9.469990618526936e-05
7,7,veto,25,True,0.00019589997828006744
7,7,veto,26,True,0.00017039990052580833
7,7,veto,27,True,0.0001781000755727291
7,7,veto,28,False,9.259977377951145e-05
7,7,veto,29,True,0.00022629997693002224
7,7,veto,30,False,0.00010790000669658184
7,7,veto,31,False,0.0002607000060379505
7,7,veto,32,True,0.00016220007091760635
7,7,veto,33,False,0.00023099989630281925
7,7,veto,34,False,0.0001271998044103384
7,7,veto,35,False,9.8800053820014e-05
7,7,veto,36,True,0.00018800003454089165
7,7,veto,37,False,9.309989400207996e-05
7,7,veto,38,False,9.560002945363522e-05
7,7,veto,39,False,0.00023630005307495594
7,7,veto,40,False,0.00010740011930465698
7,7,veto,41,False,0.0001409999094903469
7,7,veto,42,False,9.490014053881168e-05
7,7,veto,43,False,0.0002671999391168356
7,7,veto,44,False,9.139999747276306e-05
7,7,veto,45,False,0.00011429982259869576
7,7,veto,46,False,0.0001852000132203102
7,7,veto,47,False,0.00018880004063248634
7,7,veto,48,False,9.079999290406704e-05
7,7,veto,49,False,9.769992902874947e-05
7,7,borda,0,True,0.0002133999951183796
7,7,borda,1,False,0.00010300008580088615
7,7,borda,2,False,0.0001572000328451395
7,7,borda,3,False,8.819997310638428e-05
7,7,borda,4,True,0.00015159999020397663
7,7,borda,5,False,0.0002598999999463558
7,7,borda,6,False,8.809985592961311e-05
7,7,borda,7,False,0.0002826000563800335
7,7,borda,8,True,0.00029710005037486553
7,7,borda,9,False,0.0002671000547707081
7,7,borda,10,False,8.79000872373581e-05
7,7,borda,11,True,0.00015469989739358425
7,7,borda,12,False,0.0001409000251442194
7,7,borda,13,False,0.00025809998624026775
7,7,borda,14,False,7.6299998909235e-05
7,7,borda,15,False,0.00011450005695223808
7,7,borda,16,False,0.00025340006686747074
7,7,borda,17,False,8.830009028315544e-05
7,7,borda,18,False,0.00010480009950697422
7,7,borda,19,False,8.290004916489124e-05
7,7,borda,20,True,0.00017300015315413475
7,7,borda,21,True,0.00014599994756281376
7,7,borda,22,False,9.540002793073654e-05
7,7,borda,23,False,8.350005373358727e-05
7,7,borda,24,False,8.619995787739754e-05
7,7,borda,25,True,0.00015100021846592426
7,7,borda,26,False,0.0002569998614490032
7,7,borda,27,True,0.00031170016154646873
7,7,borda,28,False,8.559995330870152e-05
7,7,borda,29,True,0.00016240007244050503
7,7,borda,30,False,0.00011570006608963013
7,7,borda,31,False,0.00024470011703670025
7,7,borda,32,False,0.0006519998423755169
7,7,borda,33,True,0.0002824000548571348
7,7,borda,34,False,0.00015619979240000248
7,7,borda,35,False,9.569991379976273e-05
7,7,borda,36,True,0.00027199997566640377
7,7,borda,37,False,8.530006743967533e-05
7,7,borda,38,False,8.450006134808064e-05
7,7,borda,39,False,0.00027439999394118786
7,7,borda,40,False,0.0001297001726925373
7,7,borda,41,False,0.0001300000585615635
7,7,borda,42,False,8.910009637475014e-05
7,7,borda,43,True,0.00036809989251196384
7,7,borda,44,False,8.510006591677666e-05
7,7,borda,45,False,8.96998681128025e-05
7,7,borda,46,False,0.0001401000190526247
7,7,borda,47,False,8.699996396899223e-05
7,7,borda,48,False,9.04998742043972e-05
7,7,borda,49,False,8.299993351101875e-05
8,2,plurality,0,True,0.00016320007853209972
8,2,plurality,1,True,0.00012560002505779266
8,2,plurality,2,False,6.949994713068008e-05
